Country,Vessel,Cruise,Log,Year,Month,Day,Hour,Min,AcLat,AcLon,Logint,Frequency,Sv_threshold,Process_ID,Interval
NL,PBVO,HERAS2014,978,2014,7,8,11,20,56.781,0.954,1,38000,-70,,978
NL,PBVO,HERAS2014,979,2014,7,8,11,25,56.781,0.925,1,38000,-70,,979
NL,PBVO,HERAS2014,980,2014,7,8,11,31,56.781,0.895,1,38000,-70,,980
NL,PBVO,HERAS2014,981,2014,7,8,11,37,56.781,0.865,1,38000,-70,,981
NL,PBVO,HERAS2014,982,2014,7,8,11,42,56.781,0.835,1,38000,-70,,982
NL,PBVO,HERAS2014,983,2014,7,8,11,48,56.781,0.805,1,38000,-70,,983
NL,PBVO,HERAS2014,984,2014,7,8,11,54,56.781,0.775,1,38000,-70,,984
NL,PBVO,HERAS2014,985,2014,7,8,11,59,56.781,0.745,1,38000,-70,,985
NL,PBVO,HERAS2014,986,2014,7,8,12,5,56.781,0.716,1,38000,-70,,986
NL,PBVO,HERAS2014,987,2014,7,8,12,11,56.781,0.686,1,38000,-70,,987
NL,PBVO,HERAS2014,988,2014,7,8,12,16,56.781,0.656,1,38000,-70,,988
NL,PBVO,HERAS2014,989,2014,7,8,12,22,56.781,0.626,1,38000,-70,,989
NL,PBVO,HERAS2014,990,2014,7,8,12,28,56.781,0.596,1,38000,-70,,990
NL,PBVO,HERAS2014,991,2014,7,8,12,33,56.781,0.566,1,38000,-70,,991
NL,PBVO,HERAS2014,992,2014,7,8,12,39,56.782,0.536,1,38000,-70,,992
NL,PBVO,HERAS2014,994,2014,7,8,12,57,56.781,0.477,1,38000,-70,,994
NL,PBVO,HERAS2014,995,2014,7,8,13,3,56.782,0.447,1,38000,-70,,995
NL,PBVO,HERAS2014,996,2014,7,8,13,8,56.782,0.416,1,38000,-70,,996
NL,PBVO,HERAS2014,997,2014,7,8,13,14,56.783,0.386,1,38000,-70,,997
NL,PBVO,HERAS2014,998,2014,7,8,13,20,56.783,0.356,1,38000,-70,,998
NL,PBVO,HERAS2014,999,2014,7,8,13,25,56.784,0.325,1,38000,-70,,999
NL,PBVO,HERAS2014,1000,2014,7,8,13,31,56.785,0.295,1,38000,-70,,1000
NL,PBVO,HERAS2014,1001,2014,7,8,13,37,56.785,0.265,1,38000,-70,,1001
NL,PBVO,HERAS2014,1002,2014,7,8,13,42,56.786,0.234,1,38000,-70,,1002
NL,PBVO,HERAS2014,1010,2014,7,8,15,30,56.783,0.213,1,38000,-70,,1010
NL,PBVO,HERAS2014,1011,2014,7,8,15,35,56.783,0.182,1,38000,-70,,1011
NL,PBVO,HERAS2014,1012,2014,7,8,15,40,56.783,0.152,1,38000,-70,,1012
NL,PBVO,HERAS2014,1013,2014,7,8,15,45,56.783,0.121,1,38000,-70,,1013
NL,PBVO,HERAS2014,1014,2014,7,8,15,50,56.784,0.091,1,38000,-70,,1014
NL,PBVO,HERAS2014,1015,2014,7,8,15,56,56.783,0.06,1,38000,-70,,1015
NL,PBVO,HERAS2014,1016,2014,7,8,16,1,56.783,0.03,1,38000,-70,,1016
NL,PBVO,HERAS2014,1017,2014,7,8,16,6,56.783,0,1,38000,-70,,1017
NL,PBVO,HERAS2014,1018,2014,7,8,16,12,56.783,-0.031,1,38000,-70,,1018
NL,PBVO,HERAS2014,1019,2014,7,8,16,17,56.783,-0.061,1,38000,-70,,1019
NL,PBVO,HERAS2014,1020,2014,7,8,16,22,56.783,-0.092,1,38000,-70,,1020
NL,PBVO,HERAS2014,1021,2014,7,8,16,28,56.782,-0.122,1,38000,-70,,1021
NL,PBVO,HERAS2014,1022,2014,7,8,16,33,56.782,-0.152,1,38000,-70,,1022
NL,PBVO,HERAS2014,1023,2014,7,8,16,38,56.782,-0.182,1,38000,-70,,1023
NL,PBVO,HERAS2014,1024,2014,7,8,16,44,56.782,-0.213,1,38000,-70,,1024
NL,PBVO,HERAS2014,1025,2014,7,8,16,49,56.782,-0.243,1,38000,-70,,1025
NL,PBVO,HERAS2014,1026,2014,7,8,16,54,56.783,-0.273,1,38000,-70,,1026
NL,PBVO,HERAS2014,1027,2014,7,8,17,0,56.783,-0.304,1,38000,-70,,1027
NL,PBVO,HERAS2014,1028,2014,7,8,17,5,56.783,-0.334,1,38000,-70,,1028
NL,PBVO,HERAS2014,1029,2014,7,8,17,11,56.783,-0.365,1,38000,-70,,1029
NL,PBVO,HERAS2014,1030,2014,7,8,17,16,56.783,-0.395,1,38000,-70,,1030
NL,PBVO,HERAS2014,1031,2014,7,8,17,21,56.783,-0.425,1,38000,-70,,1031
NL,PBVO,HERAS2014,1032,2014,7,8,17,27,56.782,-0.456,1,38000,-70,,1032
NL,PBVO,HERAS2014,1034,2014,7,8,17,48,56.784,-0.515,1,38000,-70,,1034
NL,PBVO,HERAS2014,1035,2014,7,8,17,55,56.784,-0.545,1,38000,-70,,1035
NL,PBVO,HERAS2014,1036,2014,7,8,18,1,56.784,-0.576,1,38000,-70,,1036
NL,PBVO,HERAS2014,1037,2014,7,8,18,7,56.784,-0.606,1,38000,-70,,1037
NL,PBVO,HERAS2014,1038,2014,7,8,18,12,56.784,-0.636,1,38000,-70,,1038
NL,PBVO,HERAS2014,1039,2014,7,8,18,18,56.784,-0.667,1,38000,-70,,1039
NL,PBVO,HERAS2014,1040,2014,7,8,18,24,56.784,-0.697,1,38000,-70,,1040
NL,PBVO,HERAS2014,1041,2014,7,8,18,29,56.784,-0.727,1,38000,-70,,1041
NL,PBVO,HERAS2014,1042,2014,7,8,18,35,56.784,-0.757,1,38000,-70,,1042
NL,PBVO,HERAS2014,1043,2014,7,8,18,40,56.784,-0.788,1,38000,-70,,1043
NL,PBVO,HERAS2014,1044,2014,7,8,18,46,56.783,-0.818,1,38000,-70,,1044
NL,PBVO,HERAS2014,1045,2014,7,8,18,52,56.783,-0.848,1,38000,-70,,1045
NL,PBVO,HERAS2014,1046,2014,7,8,18,57,56.783,-0.878,1,38000,-70,,1046
NL,PBVO,HERAS2014,1047,2014,7,8,19,3,56.783,-0.908,1,38000,-70,,1047
NL,PBVO,HERAS2014,1048,2014,7,8,19,8,56.782,-0.939,1,38000,-70,,1048
NL,PBVO,HERAS2014,1049,2014,7,8,19,14,56.782,-0.969,1,38000,-70,,1049
NL,PBVO,HERAS2014,1050,2014,7,8,19,20,56.782,-1,1,38000,-70,,1050
NL,PBVO,HERAS2014,1051,2014,7,8,19,25,56.782,-1.03,1,38000,-70,,1051
NL,PBVO,HERAS2014,1052,2014,7,8,19,31,56.782,-1.06,1,38000,-70,,1052
NL,PBVO,HERAS2014,1053,2014,7,8,19,36,56.782,-1.09,1,38000,-70,,1053
NL,PBVO,HERAS2014,1054,2014,7,8,19,42,56.783,-1.121,1,38000,-70,,1054
NL,PBVO,HERAS2014,1055,2014,7,8,19,47,56.783,-1.151,1,38000,-70,,1055
NL,PBVO,HERAS2014,1056,2014,7,8,19,53,56.783,-1.181,1,38000,-70,,1056
NL,PBVO,HERAS2014,1057,2014,7,8,19,58,56.783,-1.212,1,38000,-70,,1057
NL,PBVO,HERAS2014,1058,2014,7,8,20,4,56.783,-1.242,1,38000,-70,,1058
NL,PBVO,HERAS2014,1059,2014,7,8,20,9,56.783,-1.272,1,38000,-70,,1059
NL,PBVO,HERAS2014,1060,2014,7,8,20,15,56.784,-1.302,1,38000,-70,,1060
NL,PBVO,HERAS2014,1061,2014,7,8,20,20,56.784,-1.332,1,38000,-70,,1061
NL,PBVO,HERAS2014,1062,2014,7,8,20,26,56.784,-1.363,1,38000,-70,,1062
NL,PBVO,HERAS2014,1063,2014,7,8,20,32,56.783,-1.393,1,38000,-70,,1063
NL,PBVO,HERAS2014,1064,2014,7,8,20,37,56.782,-1.423,1,38000,-70,,1064
NL,PBVO,HERAS2014,1065,2014,7,8,20,43,56.781,-1.453,1,38000,-70,,1065
NL,PBVO,HERAS2014,1077,2014,7,9,3,3,56.759,-1.488,1,38000,-70,,1077
NL,PBVO,HERAS2014,1078,2014,7,9,3,8,56.773,-1.504,1,38000,-70,,1078
NL,PBVO,HERAS2014,1079,2014,7,9,3,14,56.781,-1.53,1,38000,-70,,1079
NL,PBVO,HERAS2014,1080,2014,7,9,3,20,56.784,-1.559,1,38000,-70,,1080
NL,PBVO,HERAS2014,1081,2014,7,9,3,25,56.784,-1.589,1,38000,-70,,1081
NL,PBVO,HERAS2014,1082,2014,7,9,3,30,56.784,-1.619,1,38000,-70,,1082
NL,PBVO,HERAS2014,1083,2014,7,9,3,36,56.784,-1.649,1,38000,-70,,1083
NL,PBVO,HERAS2014,1084,2014,7,9,3,41,56.785,-1.679,1,38000,-70,,1084
NL,PBVO,HERAS2014,1085,2014,7,9,3,47,56.785,-1.709,1,38000,-70,,1085
NL,PBVO,HERAS2014,1086,2014,7,9,3,52,56.785,-1.74,1,38000,-70,,1086
NL,PBVO,HERAS2014,1087,2014,7,9,3,58,56.785,-1.77,1,38000,-70,,1087
NL,PBVO,HERAS2014,1088,2014,7,9,4,4,56.786,-1.8,1,38000,-70,,1088
NL,PBVO,HERAS2014,1089,2014,7,9,4,9,56.787,-1.83,1,38000,-70,,1089
NL,PBVO,HERAS2014,1090,2014,7,9,4,15,56.787,-1.86,1,38000,-70,,1090
NL,PBVO,HERAS2014,1091,2014,7,9,4,20,56.787,-1.889,1,38000,-70,,1091
NL,PBVO,HERAS2014,1092,2014,7,9,4,26,56.786,-1.919,1,38000,-70,,1092
NL,PBVO,HERAS2014,1093,2014,7,9,4,32,56.786,-1.949,1,38000,-70,,1093
NL,PBVO,HERAS2014,1094,2014,7,9,4,37,56.785,-1.979,1,38000,-70,,1094
NL,PBVO,HERAS2014,1095,2014,7,9,4,43,56.785,-2.009,1,38000,-70,,1095
NL,PBVO,HERAS2014,1096,2014,7,9,4,49,56.786,-2.039,1,38000,-70,,1096
NL,PBVO,HERAS2014,1097,2014,7,9,4,54,56.787,-2.069,1,38000,-70,,1097
NL,PBVO,HERAS2014,1098,2014,7,9,5,0,56.789,-2.098,1,38000,-70,,1098
NL,PBVO,HERAS2014,1099,2014,7,9,5,6,56.79,-2.128,1,38000,-70,,1099
NL,PBVO,HERAS2014,1100,2014,7,9,5,11,56.79,-2.158,1,38000,-70,,1100
NL,PBVO,HERAS2014,1133,2014,7,9,8,13,56.284,-2.376,1,38000,-70,,1133
NL,PBVO,HERAS2014,1134,2014,7,9,8,19,56.284,-2.346,1,38000,-70,,1134
NL,PBVO,HERAS2014,1135,2014,7,9,8,24,56.284,-2.316,1,38000,-70,,1135
NL,PBVO,HERAS2014,1136,2014,7,9,8,30,56.284,-2.287,1,38000,-70,,1136
NL,PBVO,HERAS2014,1137,2014,7,9,8,35,56.284,-2.257,1,38000,-70,,1137
NL,PBVO,HERAS2014,1138,2014,7,9,8,41,56.284,-2.228,1,38000,-70,,1138
NL,PBVO,HERAS2014,1139,2014,7,9,8,46,56.284,-2.198,1,38000,-70,,1139
NL,PBVO,HERAS2014,1140,2014,7,9,8,52,56.284,-2.169,1,38000,-70,,1140
NL,PBVO,HERAS2014,1141,2014,7,9,8,57,56.284,-2.139,1,38000,-70,,1141
NL,PBVO,HERAS2014,1142,2014,7,9,9,3,56.284,-2.109,1,38000,-70,,1142
NL,PBVO,HERAS2014,1143,2014,7,9,9,8,56.284,-2.079,1,38000,-70,,1143
NL,PBVO,HERAS2014,1144,2014,7,9,9,14,56.284,-2.049,1,38000,-70,,1144
NL,PBVO,HERAS2014,1145,2014,7,9,9,19,56.284,-2.02,1,38000,-70,,1145
NL,PBVO,HERAS2014,1146,2014,7,9,9,25,56.284,-1.99,1,38000,-70,,1146
NL,PBVO,HERAS2014,1147,2014,7,9,9,30,56.284,-1.96,1,38000,-70,,1147
NL,PBVO,HERAS2014,1148,2014,7,9,9,36,56.284,-1.93,1,38000,-70,,1148
NL,PBVO,HERAS2014,1149,2014,7,9,9,41,56.284,-1.901,1,38000,-70,,1149
NL,PBVO,HERAS2014,1150,2014,7,9,9,47,56.284,-1.871,1,38000,-70,,1150
NL,PBVO,HERAS2014,1151,2014,7,9,9,52,56.283,-1.841,1,38000,-70,,1151
NL,PBVO,HERAS2014,1152,2014,7,9,9,58,56.282,-1.812,1,38000,-70,,1152
NL,PBVO,HERAS2014,1153,2014,7,9,10,4,56.282,-1.782,1,38000,-70,,1153
NL,PBVO,HERAS2014,1154,2014,7,9,10,10,56.282,-1.752,1,38000,-70,,1154
NL,PBVO,HERAS2014,1155,2014,7,9,10,16,56.282,-1.723,1,38000,-70,,1155
NL,PBVO,HERAS2014,1156,2014,7,9,10,21,56.283,-1.693,1,38000,-70,,1156
NL,PBVO,HERAS2014,1157,2014,7,9,10,27,56.283,-1.664,1,38000,-70,,1157
NL,PBVO,HERAS2014,1158,2014,7,9,10,33,56.283,-1.634,1,38000,-70,,1158
NL,PBVO,HERAS2014,1159,2014,7,9,10,39,56.284,-1.604,1,38000,-70,,1159
NL,PBVO,HERAS2014,1160,2014,7,9,10,45,56.284,-1.575,1,38000,-70,,1160
NL,PBVO,HERAS2014,1161,2014,7,9,10,51,56.285,-1.545,1,38000,-70,,1161
NL,PBVO,HERAS2014,1163,2014,7,9,11,14,56.282,-1.487,1,38000,-70,,1163
NL,PBVO,HERAS2014,1164,2014,7,9,11,21,56.283,-1.457,1,38000,-70,,1164
NL,PBVO,HERAS2014,1165,2014,7,9,11,27,56.283,-1.427,1,38000,-70,,1165
NL,PBVO,HERAS2014,1166,2014,7,9,11,33,56.284,-1.398,1,38000,-70,,1166
NL,PBVO,HERAS2014,1167,2014,7,9,11,39,56.284,-1.368,1,38000,-70,,1167
NL,PBVO,HERAS2014,1168,2014,7,9,11,45,56.285,-1.338,1,38000,-70,,1168
NL,PBVO,HERAS2014,1169,2014,7,9,11,50,56.285,-1.309,1,38000,-70,,1169
NL,PBVO,HERAS2014,1170,2014,7,9,11,56,56.286,-1.279,1,38000,-70,,1170
NL,PBVO,HERAS2014,1171,2014,7,9,12,2,56.286,-1.249,1,38000,-70,,1171
NL,PBVO,HERAS2014,1172,2014,7,9,12,8,56.287,-1.219,1,38000,-70,,1172
NL,PBVO,HERAS2014,1173,2014,7,9,12,14,56.288,-1.19,1,38000,-70,,1173
NL,PBVO,HERAS2014,1174,2014,7,9,12,19,56.288,-1.16,1,38000,-70,,1174
NL,PBVO,HERAS2014,1175,2014,7,9,12,26,56.289,-1.13,1,38000,-70,,1175
NL,PBVO,HERAS2014,1176,2014,7,9,12,31,56.289,-1.1,1,38000,-70,,1176
NL,PBVO,HERAS2014,1177,2014,7,9,12,38,56.289,-1.07,1,38000,-70,,1177
NL,PBVO,HERAS2014,1178,2014,7,9,12,43,56.289,-1.04,1,38000,-70,,1178
NL,PBVO,HERAS2014,1179,2014,7,9,12,49,56.289,-1.01,1,38000,-70,,1179
NL,PBVO,HERAS2014,1180,2014,7,9,12,55,56.289,-0.98,1,38000,-70,,1180
NL,PBVO,HERAS2014,1181,2014,7,9,13,1,56.289,-0.95,1,38000,-70,,1181
NL,PBVO,HERAS2014,1182,2014,7,9,13,6,56.289,-0.921,1,38000,-70,,1182
NL,PBVO,HERAS2014,1183,2014,7,9,13,12,56.289,-0.891,1,38000,-70,,1183
NL,PBVO,HERAS2014,1184,2014,7,9,13,18,56.288,-0.861,1,38000,-70,,1184
NL,PBVO,HERAS2014,1185,2014,7,9,13,23,56.287,-0.832,1,38000,-70,,1185
NL,PBVO,HERAS2014,1186,2014,7,9,13,29,56.287,-0.802,1,38000,-70,,1186
NL,PBVO,HERAS2014,1187,2014,7,9,13,34,56.286,-0.772,1,38000,-70,,1187
NL,PBVO,HERAS2014,1188,2014,7,9,13,40,56.285,-0.742,1,38000,-70,,1188
NL,PBVO,HERAS2014,1189,2014,7,9,13,45,56.285,-0.712,1,38000,-70,,1189
NL,PBVO,HERAS2014,1190,2014,7,9,13,51,56.284,-0.683,1,38000,-70,,1190
NL,PBVO,HERAS2014,1191,2014,7,9,13,57,56.284,-0.653,1,38000,-70,,1191
NL,PBVO,HERAS2014,1192,2014,7,9,14,2,56.284,-0.623,1,38000,-70,,1192
NL,PBVO,HERAS2014,1193,2014,7,9,14,8,56.283,-0.593,1,38000,-70,,1193
NL,PBVO,HERAS2014,1194,2014,7,9,14,13,56.283,-0.563,1,38000,-70,,1194
NL,PBVO,HERAS2014,1195,2014,7,9,14,19,56.283,-0.533,1,38000,-70,,1195
NL,PBVO,HERAS2014,1197,2014,7,9,14,37,56.289,-0.474,1,38000,-70,,1197
NL,PBVO,HERAS2014,1198,2014,7,9,14,43,56.289,-0.444,1,38000,-70,,1198
NL,PBVO,HERAS2014,1199,2014,7,9,14,48,56.289,-0.414,1,38000,-70,,1199
NL,PBVO,HERAS2014,1200,2014,7,9,14,54,56.289,-0.384,1,38000,-70,,1200
NL,PBVO,HERAS2014,1201,2014,7,9,14,59,56.288,-0.354,1,38000,-70,,1201
NL,PBVO,HERAS2014,1202,2014,7,9,15,4,56.288,-0.324,1,38000,-70,,1202
NL,PBVO,HERAS2014,1203,2014,7,9,15,10,56.288,-0.294,1,38000,-70,,1203
NL,PBVO,HERAS2014,1204,2014,7,9,15,15,56.287,-0.264,1,38000,-70,,1204
NL,PBVO,HERAS2014,1205,2014,7,9,15,21,56.287,-0.234,1,38000,-70,,1205
NL,PBVO,HERAS2014,1206,2014,7,9,15,26,56.286,-0.205,1,38000,-70,,1206
NL,PBVO,HERAS2014,1207,2014,7,9,15,32,56.286,-0.175,1,38000,-70,,1207
NL,PBVO,HERAS2014,1208,2014,7,9,15,37,56.286,-0.145,1,38000,-70,,1208
NL,PBVO,HERAS2014,1209,2014,7,9,15,43,56.285,-0.115,1,38000,-70,,1209
NL,PBVO,HERAS2014,1218,2014,7,9,17,24,56.28,-0.071,1,38000,-70,,1218
NL,PBVO,HERAS2014,1219,2014,7,9,17,30,56.282,-0.041,1,38000,-70,,1219
NL,PBVO,HERAS2014,1220,2014,7,9,17,35,56.285,-0.011,1,38000,-70,,1220
NL,PBVO,HERAS2014,1221,2014,7,9,17,41,56.285,0.018,1,38000,-70,,1221
NL,PBVO,HERAS2014,1222,2014,7,9,17,46,56.285,0.048,1,38000,-70,,1222
NL,PBVO,HERAS2014,1223,2014,7,9,17,51,56.285,0.078,1,38000,-70,,1223
NL,PBVO,HERAS2014,1224,2014,7,9,17,57,56.285,0.107,1,38000,-70,,1224
NL,PBVO,HERAS2014,1225,2014,7,9,18,2,56.285,0.137,1,38000,-70,,1225
NL,PBVO,HERAS2014,1226,2014,7,9,18,7,56.285,0.167,1,38000,-70,,1226
NL,PBVO,HERAS2014,1227,2014,7,9,18,13,56.285,0.197,1,38000,-70,,1227
NL,PBVO,HERAS2014,1228,2014,7,9,18,18,56.285,0.226,1,38000,-70,,1228
NL,PBVO,HERAS2014,1229,2014,7,9,18,24,56.285,0.256,1,38000,-70,,1229
NL,PBVO,HERAS2014,1230,2014,7,9,18,29,56.285,0.286,1,38000,-70,,1230
NL,PBVO,HERAS2014,1231,2014,7,9,18,34,56.285,0.316,1,38000,-70,,1231
NL,PBVO,HERAS2014,1232,2014,7,9,18,40,56.285,0.345,1,38000,-70,,1232
NL,PBVO,HERAS2014,1233,2014,7,9,18,45,56.284,0.375,1,38000,-70,,1233
NL,PBVO,HERAS2014,1234,2014,7,9,18,51,56.283,0.404,1,38000,-70,,1234
NL,PBVO,HERAS2014,1235,2014,7,9,18,56,56.283,0.434,1,38000,-70,,1235
NL,PBVO,HERAS2014,1236,2014,7,9,19,1,56.282,0.463,1,38000,-70,,1236
NL,PBVO,HERAS2014,1238,2014,7,9,19,21,56.284,0.521,1,38000,-70,,1238
NL,PBVO,HERAS2014,1239,2014,7,9,19,27,56.284,0.551,1,38000,-70,,1239
NL,PBVO,HERAS2014,1240,2014,7,9,19,33,56.284,0.581,1,38000,-70,,1240
NL,PBVO,HERAS2014,1241,2014,7,9,19,38,56.284,0.61,1,38000,-70,,1241
NL,PBVO,HERAS2014,1242,2014,7,9,19,44,56.284,0.64,1,38000,-70,,1242
NL,PBVO,HERAS2014,1243,2014,7,9,19,49,56.284,0.669,1,38000,-70,,1243
NL,PBVO,HERAS2014,1244,2014,7,9,19,55,56.283,0.699,1,38000,-70,,1244
NL,PBVO,HERAS2014,1245,2014,7,9,20,0,56.283,0.729,1,38000,-70,,1245
NL,PBVO,HERAS2014,1246,2014,7,9,20,6,56.283,0.759,1,38000,-70,,1246
NL,PBVO,HERAS2014,1247,2014,7,9,20,11,56.282,0.788,1,38000,-70,,1247
NL,PBVO,HERAS2014,1248,2014,7,9,20,17,56.282,0.818,1,38000,-70,,1248
NL,PBVO,HERAS2014,1249,2014,7,9,20,22,56.281,0.848,1,38000,-70,,1249
NL,PBVO,HERAS2014,1250,2014,7,9,20,28,56.281,0.877,1,38000,-70,,1250
NL,PBVO,HERAS2014,1251,2014,7,9,20,34,56.28,0.907,1,38000,-70,,1251
NL,PBVO,HERAS2014,1252,2014,7,9,20,39,56.28,0.936,1,38000,-70,,1252
NL,PBVO,HERAS2014,1253,2014,7,9,20,45,56.279,0.966,1,38000,-70,,1253
NL,PBVO,HERAS2014,1291,2014,7,10,8,44,56.279,1.369,1,38000,-70,,1291
NL,PBVO,HERAS2014,1292,2014,7,10,8,50,56.28,1.398,1,38000,-70,,1292
NL,PBVO,HERAS2014,1293,2014,7,10,8,56,56.281,1.428,1,38000,-70,,1293
NL,PBVO,HERAS2014,1294,2014,7,10,9,1,56.282,1.458,1,38000,-70,,1294
NL,PBVO,HERAS2014,1295,2014,7,10,9,7,56.282,1.488,1,38000,-70,,1295
NL,PBVO,HERAS2014,1296,2014,7,10,9,12,56.283,1.518,1,38000,-70,,1296
NL,PBVO,HERAS2014,1297,2014,7,10,9,18,56.283,1.547,1,38000,-70,,1297
NL,PBVO,HERAS2014,1298,2014,7,10,9,23,56.283,1.577,1,38000,-70,,1298
NL,PBVO,HERAS2014,1299,2014,7,10,9,29,56.283,1.607,1,38000,-70,,1299
NL,PBVO,HERAS2014,1300,2014,7,10,9,34,56.283,1.637,1,38000,-70,,1300
NL,PBVO,HERAS2014,1301,2014,7,10,9,40,56.283,1.666,1,38000,-70,,1301
NL,PBVO,HERAS2014,1313,2014,7,10,12,4,56.279,1.695,1,38000,-70,,1313
NL,PBVO,HERAS2014,1314,2014,7,10,12,10,56.281,1.725,1,38000,-70,,1314
NL,PBVO,HERAS2014,1315,2014,7,10,12,15,56.282,1.754,1,38000,-70,,1315
NL,PBVO,HERAS2014,1316,2014,7,10,12,21,56.283,1.784,1,38000,-70,,1316
NL,PBVO,HERAS2014,1317,2014,7,10,12,26,56.284,1.813,1,38000,-70,,1317
NL,PBVO,HERAS2014,1318,2014,7,10,12,32,56.285,1.843,1,38000,-70,,1318
NL,PBVO,HERAS2014,1319,2014,7,10,12,37,56.285,1.873,1,38000,-70,,1319
NL,PBVO,HERAS2014,1320,2014,7,10,12,43,56.285,1.902,1,38000,-70,,1320
NL,PBVO,HERAS2014,1321,2014,7,10,12,48,56.285,1.932,1,38000,-70,,1321
NL,PBVO,HERAS2014,1322,2014,7,10,12,54,56.285,1.961,1,38000,-70,,1322
NL,PBVO,HERAS2014,1323,2014,7,10,13,0,56.285,1.991,1,38000,-70,,1323
NL,PBVO,HERAS2014,1324,2014,7,10,13,5,56.284,2.021,1,38000,-70,,1324
NL,PBVO,HERAS2014,1325,2014,7,10,13,11,56.284,2.05,1,38000,-70,,1325
NL,PBVO,HERAS2014,1326,2014,7,10,13,16,56.284,2.08,1,38000,-70,,1326
NL,PBVO,HERAS2014,1327,2014,7,10,13,22,56.284,2.109,1,38000,-70,,1327
NL,PBVO,HERAS2014,1328,2014,7,10,13,27,56.283,2.139,1,38000,-70,,1328
NL,PBVO,HERAS2014,1329,2014,7,10,13,33,56.283,2.168,1,38000,-70,,1329
NL,PBVO,HERAS2014,1330,2014,7,10,13,38,56.283,2.198,1,38000,-70,,1330
NL,PBVO,HERAS2014,1331,2014,7,10,13,44,56.283,2.228,1,38000,-70,,1331
NL,PBVO,HERAS2014,1332,2014,7,10,13,49,56.283,2.257,1,38000,-70,,1332
NL,PBVO,HERAS2014,1333,2014,7,10,13,55,56.283,2.287,1,38000,-70,,1333
NL,PBVO,HERAS2014,1334,2014,7,10,14,0,56.282,2.317,1,38000,-70,,1334
NL,PBVO,HERAS2014,1335,2014,7,10,14,6,56.282,2.346,1,38000,-70,,1335
NL,PBVO,HERAS2014,1336,2014,7,10,14,11,56.282,2.376,1,38000,-70,,1336
NL,PBVO,HERAS2014,1337,2014,7,10,14,17,56.282,2.405,1,38000,-70,,1337
NL,PBVO,HERAS2014,1338,2014,7,10,14,22,56.282,2.435,1,38000,-70,,1338
NL,PBVO,HERAS2014,1339,2014,7,10,14,28,56.282,2.465,1,38000,-70,,1339
NL,PBVO,HERAS2014,1341,2014,7,10,14,45,56.284,2.523,1,38000,-70,,1341
NL,PBVO,HERAS2014,1342,2014,7,10,14,51,56.284,2.552,1,38000,-70,,1342
NL,PBVO,HERAS2014,1343,2014,7,10,14,56,56.285,2.582,1,38000,-70,,1343
NL,PBVO,HERAS2014,1344,2014,7,10,15,2,56.285,2.612,1,38000,-70,,1344
NL,PBVO,HERAS2014,1345,2014,7,10,15,7,56.285,2.641,1,38000,-70,,1345
NL,PBVO,HERAS2014,1346,2014,7,10,15,13,56.286,2.671,1,38000,-70,,1346
NL,PBVO,HERAS2014,1347,2014,7,10,15,19,56.286,2.701,1,38000,-70,,1347
NL,PBVO,HERAS2014,1348,2014,7,10,15,24,56.286,2.731,1,38000,-70,,1348
NL,PBVO,HERAS2014,1349,2014,7,10,15,30,56.286,2.76,1,38000,-70,,1349
NL,PBVO,HERAS2014,1350,2014,7,10,15,36,56.286,2.79,1,38000,-70,,1350
NL,PBVO,HERAS2014,1351,2014,7,10,15,42,56.286,2.82,1,38000,-70,,1351
NL,PBVO,HERAS2014,1352,2014,7,10,15,47,56.286,2.85,1,38000,-70,,1352
NL,PBVO,HERAS2014,1353,2014,7,10,15,53,56.286,2.879,1,38000,-70,,1353
NL,PBVO,HERAS2014,1354,2014,7,10,15,59,56.286,2.909,1,38000,-70,,1354
NL,PBVO,HERAS2014,1355,2014,7,10,16,5,56.286,2.939,1,38000,-70,,1355
NL,PBVO,HERAS2014,1356,2014,7,10,16,10,56.286,2.969,1,38000,-70,,1356
NL,PBVO,HERAS2014,1357,2014,7,10,16,16,56.286,2.999,1,38000,-70,,1357
NL,PBVO,HERAS2014,1358,2014,7,10,16,22,56.287,3.029,1,38000,-70,,1358
NL,PBVO,HERAS2014,1359,2014,7,10,16,28,56.287,3.059,1,38000,-70,,1359
NL,PBVO,HERAS2014,1360,2014,7,10,16,33,56.287,3.089,1,38000,-70,,1360
NL,PBVO,HERAS2014,1361,2014,7,10,16,39,56.286,3.118,1,38000,-70,,1361
NL,PBVO,HERAS2014,1362,2014,7,10,16,45,56.279,3.146,1,38000,-70,,1362
NL,PBVO,HERAS2014,1363,2014,7,10,16,51,56.28,3.175,1,38000,-70,,1363
NL,PBVO,HERAS2014,1364,2014,7,10,16,57,56.284,3.204,1,38000,-70,,1364
NL,PBVO,HERAS2014,1365,2014,7,10,17,2,56.288,3.234,1,38000,-70,,1365
NL,PBVO,HERAS2014,1366,2014,7,10,17,8,56.296,3.26,1,38000,-70,,1366
NL,PBVO,HERAS2014,1367,2014,7,10,17,14,56.307,3.282,1,38000,-70,,1367
NL,PBVO,HERAS2014,1368,2014,7,10,17,19,56.319,3.303,1,38000,-70,,1368
NL,PBVO,HERAS2014,1369,2014,7,10,17,25,56.331,3.325,1,38000,-70,,1369
NL,PBVO,HERAS2014,1370,2014,7,10,17,31,56.336,3.353,1,38000,-70,,1370
NL,PBVO,HERAS2014,1371,2014,7,10,17,36,56.334,3.383,1,38000,-70,,1371
