Country,Vessel,Cruise,Log,Year,Month,Day,Species,ChUppDepth,ChLowDepth,SA
NL,PBVO,HERAS2013,47,2013,7,2,HER,100,150,4.67
NL,PBVO,HERAS2013,48,2013,7,2,HER,0,50,0
NL,PBVO,HERAS2013,48,2013,7,2,HER,50,100,0
NL,PBVO,HERAS2013,48,2013,7,2,HER,100,150,100.72
NL,PBVO,HERAS2013,58,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,58,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,58,2013,7,3,HER,100,150,46.36
NL,PBVO,HERAS2013,59,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,59,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,59,2013,7,3,HER,100,150,11.2
NL,PBVO,HERAS2013,60,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,60,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,60,2013,7,3,HER,100,150,91.45
NL,PBVO,HERAS2013,61,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,61,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,61,2013,7,3,HER,100,150,612.16
NL,PBVO,HERAS2013,62,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,62,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,62,2013,7,3,HER,100,150,786.83
NL,PBVO,HERAS2013,73,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,73,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,73,2013,7,3,HER,100,150,326.11
NL,PBVO,HERAS2013,74,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,74,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,74,2013,7,3,HER,100,150,215.85
NL,PBVO,HERAS2013,75,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,75,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,75,2013,7,3,HER,100,150,194.6
NL,PBVO,HERAS2013,76,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,76,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,76,2013,7,3,HER,100,150,33.36
NL,PBVO,HERAS2013,77,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,77,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,77,2013,7,3,HER,100,150,19.86
NL,PBVO,HERAS2013,78,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,78,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,78,2013,7,3,HER,100,150,215.54
NL,PBVO,HERAS2013,79,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,79,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,79,2013,7,3,HER,100,150,1040.46
NL,PBVO,HERAS2013,80,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,80,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,80,2013,7,3,HER,100,150,521.37
NL,PBVO,HERAS2013,81,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,81,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,81,2013,7,3,HER,100,150,411.1
NL,PBVO,HERAS2013,82,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,82,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,82,2013,7,3,HER,100,150,217.58
NL,PBVO,HERAS2013,83,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,83,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,83,2013,7,3,HER,100,150,565.02
NL,PBVO,HERAS2013,84,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,84,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,84,2013,7,3,HER,100,150,703.71
NL,PBVO,HERAS2013,85,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,85,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,85,2013,7,3,HER,100,150,196.09
NL,PBVO,HERAS2013,86,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,86,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,86,2013,7,3,HER,100,150,522.44
NL,PBVO,HERAS2013,87,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,87,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,87,2013,7,3,HER,100,150,0
NL,PBVO,HERAS2013,88,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,88,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,88,2013,7,3,HER,100,150,330.44
NL,PBVO,HERAS2013,89,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,89,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,89,2013,7,3,HER,100,150,6.16
NL,PBVO,HERAS2013,90,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,90,2013,7,3,HER,50,100,2771.21
NL,PBVO,HERAS2013,90,2013,7,3,HER,100,150,1139.17
NL,PBVO,HERAS2013,91,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,91,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,91,2013,7,3,HER,100,150,19.79
NL,PBVO,HERAS2013,92,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,92,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,92,2013,7,3,HER,100,150,315.34
NL,PBVO,HERAS2013,93,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,93,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,93,2013,7,3,HER,100,150,81.78
NL,PBVO,HERAS2013,94,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,94,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,94,2013,7,3,HER,100,150,1.32
NL,PBVO,HERAS2013,95,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,95,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,95,2013,7,3,HER,100,150,1.4
NL,PBVO,HERAS2013,96,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,96,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,96,2013,7,3,HER,100,150,2276.37
NL,PBVO,HERAS2013,97,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,97,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,97,2013,7,3,HER,100,150,28.41
NL,PBVO,HERAS2013,98,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,98,2013,7,3,HER,50,100,1673.31
NL,PBVO,HERAS2013,98,2013,7,3,HER,100,150,4402.37
NL,PBVO,HERAS2013,99,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,99,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,99,2013,7,3,HER,100,150,175.67
NL,PBVO,HERAS2013,100,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,100,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,100,2013,7,3,HER,100,150,1278.81
NL,PBVO,HERAS2013,101,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,101,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,101,2013,7,3,HER,100,150,84.36
NL,PBVO,HERAS2013,110,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,110,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,110,2013,7,3,HER,100,150,3.93
NL,PBVO,HERAS2013,111,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,111,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,111,2013,7,3,HER,100,150,15.44
NL,PBVO,HERAS2013,112,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,112,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,112,2013,7,3,HER,100,150,89.76
NL,PBVO,HERAS2013,113,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,113,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,113,2013,7,3,HER,100,150,1545.55
NL,PBVO,HERAS2013,114,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,114,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,114,2013,7,3,HER,100,150,109
NL,PBVO,HERAS2013,115,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,115,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,115,2013,7,3,HER,100,150,9.69
NL,PBVO,HERAS2013,116,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,116,2013,7,3,HER,50,100,1.06
NL,PBVO,HERAS2013,117,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,117,2013,7,3,HER,50,100,0.63
NL,PBVO,HERAS2013,118,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,118,2013,7,3,HER,50,100,61.75
NL,PBVO,HERAS2013,119,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,119,2013,7,3,HER,50,100,59.73
NL,PBVO,HERAS2013,120,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,120,2013,7,3,HER,50,100,11.71
NL,PBVO,HERAS2013,121,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,121,2013,7,3,HER,50,100,309.95
NL,PBVO,HERAS2013,122,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,122,2013,7,3,HER,50,100,288.39
NL,PBVO,HERAS2013,123,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,123,2013,7,3,HER,50,100,136.6
NL,PBVO,HERAS2013,124,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,124,2013,7,3,HER,50,100,96.68
NL,PBVO,HERAS2013,125,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,125,2013,7,3,HER,50,100,550.21
NL,PBVO,HERAS2013,126,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,126,2013,7,3,HER,50,100,254.18
NL,PBVO,HERAS2013,127,2013,7,3,HER,0,50,2.39
NL,PBVO,HERAS2013,127,2013,7,3,HER,50,100,1423.5
NL,PBVO,HERAS2013,128,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,128,2013,7,3,HER,50,100,668.01
NL,PBVO,HERAS2013,129,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,129,2013,7,3,HER,50,100,312.5
NL,PBVO,HERAS2013,130,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,130,2013,7,3,HER,50,100,501.9
NL,PBVO,HERAS2013,131,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,131,2013,7,3,HER,50,100,363.79
NL,PBVO,HERAS2013,132,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,132,2013,7,3,HER,50,100,1182.56
NL,PBVO,HERAS2013,133,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,133,2013,7,3,HER,50,100,568.83
NL,PBVO,HERAS2013,134,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,134,2013,7,3,HER,50,100,120.47
NL,PBVO,HERAS2013,135,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,135,2013,7,3,HER,50,100,1545.39
NL,PBVO,HERAS2013,136,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,136,2013,7,3,HER,50,100,170.66
NL,PBVO,HERAS2013,137,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,137,2013,7,3,HER,50,100,179.49
NL,PBVO,HERAS2013,147,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,147,2013,7,3,HER,50,100,40.38
NL,PBVO,HERAS2013,148,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,148,2013,7,3,HER,50,100,228.37
NL,PBVO,HERAS2013,149,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,149,2013,7,3,HER,50,100,39.63
NL,PBVO,HERAS2013,150,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,150,2013,7,3,HER,50,100,14.6
NL,PBVO,HERAS2013,151,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,151,2013,7,3,HER,50,100,160.89
NL,PBVO,HERAS2013,151,2013,7,3,HER,100,150,217.55
NL,PBVO,HERAS2013,152,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,152,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,152,2013,7,3,HER,100,150,54.41
NL,PBVO,HERAS2013,153,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,153,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,153,2013,7,3,HER,100,150,1.69
NL,PBVO,HERAS2013,154,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,154,2013,7,3,HER,50,100,0.54
NL,PBVO,HERAS2013,155,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,155,2013,7,3,HER,50,100,245.01
NL,PBVO,HERAS2013,156,2013,7,3,HER,0,50,661.59
NL,PBVO,HERAS2013,156,2013,7,3,HER,50,100,717.75
NL,PBVO,HERAS2013,157,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,157,2013,7,3,HER,50,100,8.19
NL,PBVO,HERAS2013,158,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,158,2013,7,3,HER,50,100,64.58
NL,PBVO,HERAS2013,159,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,159,2013,7,3,HER,50,100,18.32
NL,PBVO,HERAS2013,160,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,160,2013,7,3,HER,50,100,87.54
NL,PBVO,HERAS2013,161,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,161,2013,7,3,HER,50,100,149.83
NL,PBVO,HERAS2013,162,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,162,2013,7,3,HER,50,100,11.17
NL,PBVO,HERAS2013,163,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,163,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,164,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,164,2013,7,3,HER,50,100,1.6
NL,PBVO,HERAS2013,165,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,165,2013,7,3,HER,50,100,3.81
NL,PBVO,HERAS2013,166,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,166,2013,7,3,HER,50,100,53.67
NL,PBVO,HERAS2013,167,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,167,2013,7,3,HER,50,100,1.55
NL,PBVO,HERAS2013,168,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,168,2013,7,3,HER,50,100,36.34
NL,PBVO,HERAS2013,169,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,169,2013,7,3,HER,50,100,14.18
NL,PBVO,HERAS2013,170,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,170,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,171,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,171,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,172,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,172,2013,7,3,HER,50,100,22.1
NL,PBVO,HERAS2013,173,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,173,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,174,2013,7,3,HER,0,50,0.07
NL,PBVO,HERAS2013,174,2013,7,3,HER,50,100,6.48
NL,PBVO,HERAS2013,175,2013,7,3,HER,0,50,35.97
NL,PBVO,HERAS2013,175,2013,7,3,HER,50,100,9.25
NL,PBVO,HERAS2013,176,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,176,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,177,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,177,2013,7,3,HER,50,100,63.28
NL,PBVO,HERAS2013,178,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,178,2013,7,3,HER,50,100,54.8
NL,PBVO,HERAS2013,181,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,181,2013,7,3,HER,50,100,9.42
NL,PBVO,HERAS2013,182,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,182,2013,7,3,HER,50,100,171.08
NL,PBVO,HERAS2013,183,2013,7,3,HER,0,50,10.25
NL,PBVO,HERAS2013,183,2013,7,3,HER,50,100,55.44
NL,PBVO,HERAS2013,184,2013,7,3,HER,0,50,248.95
NL,PBVO,HERAS2013,185,2013,7,3,HER,0,50,23.91
NL,PBVO,HERAS2013,186,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,187,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,188,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,189,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,190,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,191,2013,7,3,HER,0,50,453.51
NL,PBVO,HERAS2013,192,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,193,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,194,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,195,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,196,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,197,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,198,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,198,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,199,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,199,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,201,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,201,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,202,2013,7,3,HER,0,50,11.79
NL,PBVO,HERAS2013,202,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,204,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,204,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,205,2013,7,3,HER,0,50,10.65
NL,PBVO,HERAS2013,205,2013,7,3,HER,50,100,0
NL,PBVO,HERAS2013,206,2013,7,3,HER,0,50,0.47
NL,PBVO,HERAS2013,207,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,208,2013,7,3,HER,0,50,0.16
NL,PBVO,HERAS2013,209,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,210,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,211,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,212,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,213,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,214,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,217,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,218,2013,7,3,HER,0,50,0
NL,PBVO,HERAS2013,227,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,228,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,229,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,230,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,231,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,232,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,233,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,234,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,235,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,236,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,236,2013,7,4,HER,50,100,0
NL,PBVO,HERAS2013,237,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,237,2013,7,4,HER,50,100,0
NL,PBVO,HERAS2013,238,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,238,2013,7,4,HER,50,100,0
NL,PBVO,HERAS2013,239,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,239,2013,7,4,HER,50,100,0
NL,PBVO,HERAS2013,240,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,240,2013,7,4,HER,50,100,0
NL,PBVO,HERAS2013,241,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,241,2013,7,4,HER,50,100,0
NL,PBVO,HERAS2013,242,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,242,2013,7,4,HER,50,100,0
NL,PBVO,HERAS2013,243,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,243,2013,7,4,HER,50,100,9.53
NL,PBVO,HERAS2013,244,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,244,2013,7,4,HER,50,100,6.73
NL,PBVO,HERAS2013,245,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,245,2013,7,4,HER,50,100,0.5
NL,PBVO,HERAS2013,246,2013,7,4,HER,0,50,0
NL,PBVO,HERAS2013,246,2013,7,4,HER,50,100,0.01
NL,PBVO,HERAS2013,247,2013,7,4,HER,0,50,0
